Sno,Date,Time,State.UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1324,26/04/20,10:00 AM,Andhra Pradesh,-,-,231,31,1097
1325,26/04/20,10:00 AM,Arunachal Pradesh,-,-,1,0,1
1326,26/04/20,10:00 AM,Assam,-,-,27,1,36
1327,26/04/20,10:00 AM,Bihar,-,-,56,2,274
1328,26/04/20,10:00 AM,Chandigarh,-,-,17,0,30
1329,26/04/20,10:00 AM,Chhattisgarh,-,-,32,0,37
1330,26/04/20,10:00 AM,Delhi,-,-,877,54,2918
1331,26/04/20,10:00 AM,Goa,-,-,7,0,7
1332,26/04/20,10:00 AM,Gujarat,-,-,313,151,3301
1333,26/04/20,10:00 AM,Haryana,-,-,176,3,289
1334,26/04/20,10:00 AM,Himachal Pradesh,-,-,22,1,40
1335,26/04/20,10:00 AM,Jammu and Kashmir,-,-,137,6,523
1336,26/04/20,10:00 AM,Jharkhand,-,-,13,3,82
1337,26/04/20,10:00 AM,Karnataka,-,-,182,19,503
1338,26/04/20,10:00 AM,Kerala,-,-,338,4,458
1339,26/04/20,10:00 AM,Ladakh,-,-,14,0,20
1340,26/04/20,10:00 AM,Madhya Pradesh,-,-,302,103,2096
1341,26/04/20,10:00 AM,Maharashtra,-,-,1076,342,8068
1342,26/04/20,10:00 AM,Manipur,-,-,2,0,2
1343,26/04/20,10:00 AM,Meghalaya,-,-,0,1,12
1344,26/04/20,10:00 AM,Mizoram,-,-,0,0,1
1345,26/04/20,10:00 AM,Nagaland,-,-,0,0,0
1346,26/04/20,10:00 AM,Odisha,-,-,35,1,103
1347,26/04/20,10:00 AM,Puducherry,-,-,3,0,7
1348,26/04/20,10:00 AM,Punjab,-,-,71,18,313
1349,26/04/20,10:00 AM,Rajasthan,-,-,518,33,2185
1350,26/04/20,10:00 AM,Tamil Nadu,-,-,1020,24,1885
1351,26/04/20,10:00 AM,Telangana,-,-,280,26,1002
1352,26/04/20,10:00 AM,Tripura,-,-,2,0,2
1353,26/04/20,10:00 AM,Uttar Pradesh,-,-,289,29,1868
1354,26/04/20,10:00 AM,Uttarakhand,-,-,28,0,50
1355,26/04/20,10:00 AM,West Bengal,-,-,105,20,649
1356,27/04/20,10:00 AM,Andaman and Nicobar Islands,-,-,11,0,33
1357,27/04/20,10:00 AM,Andhra Pradesh,-,-,235,31,1177
1358,27/04/20,10:00 AM,Arunachal Pradesh,-,-,1,0,1
1359,27/04/20,10:00 AM,Assam,-,-,27,1,36
1360,27/04/20,10:00 AM,Bihar,-,-,56,2,277
1361,27/04/20,10:00 AM,Chandigarh,-,-,17,0,30
1362,27/04/20,10:00 AM,Chhattisgarh,-,-,32,0,37
1363,27/04/20,10:00 AM,Delhi,-,-,877,54,2918
1364,27/04/20,10:00 AM,Goa,-,-,7,0,7
1365,27/04/20,10:00 AM,Gujarat,-,-,313,151,3301
1366,27/04/20,10:00 AM,Haryana,-,-,176,3,289
1367,27/04/20,10:00 AM,Himachal Pradesh,-,-,22,1,40
1368,27/04/20,10:00 AM,Jammu and Kashmir,-,-,137,6,523
1369,27/04/20,10:00 AM,Jharkhand,-,-,13,3,82
1370,27/04/20,10:00 AM,Karnataka,-,-,188,20,511
1371,27/04/20,10:00 AM,Kerala,-,-,342,4,469
1372,27/04/20,10:00 AM,Ladakh,-,-,14,0,20
1373,27/04/20,10:00 AM,Madhya Pradesh,-,-,302,106,2168
1374,27/04/20,10:00 AM,Maharashtra,-,-,1188,342,8068
1375,27/04/20,10:00 AM,Manipur,-,-,2,0,2
1376,27/04/20,10:00 AM,Meghalaya,-,-,0,1,12
1377,27/04/20,10:00 AM,Mizoram,-,-,0,0,1
1378,27/04/20,10:00 AM,Nagaland,-,-,0,0,0
1379,27/04/20,10:00 AM,Odisha,-,-,35,1,108
1380,27/04/20,10:00 AM,Puducherry,-,-,3,0,8
1381,27/04/20,10:00 AM,Punjab,-,-,71,18,313
1382,27/04/20,10:00 AM,Rajasthan,-,-,518,41,2185
1383,27/04/20,10:00 AM,Tamil Nadu,-,-,1020,24,1885
1384,27/04/20,10:00 AM,Telangana,-,-,280,26,1002
1385,27/04/20,10:00 AM,Tripura,-,-,2,0,2
1386,27/04/20,10:00 AM,Uttar Pradesh,-,-,335,31,1955
1387,27/04/20,10:00 AM,Uttarakhand,-,-,33,0,51
1388,27/04/20,10:00 AM,West Bengal,-,-,105,20,649
1389,28/04/20,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,33
1390,28/04/20,5:00 PM,Andhra Pradesh,-,-,258,31,1259
1391,28/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1392,28/04/20,5:00 PM,Assam,-,-,27,1,38
1393,28/04/20,5:00 PM,Bihar,-,-,57,2,346
1394,28/04/20,5:00 PM,Chandigarh,-,-,17,0,40
1395,28/04/20,5:00 PM,Chhattisgarh,-,-,32,0,37
1396,28/04/20,5:00 PM,Delhi,-,-,877,54,3108
1397,28/04/20,5:00 PM,Goa,-,-,7,0,7
1398,28/04/20,5:00 PM,Gujarat,-,-,394,162,3548
1399,28/04/20,5:00 PM,Haryana,-,-,183,3,296
1400,28/04/20,5:00 PM,Himachal Pradesh,-,-,22,1,40
1401,28/04/20,5:00 PM,Jammu and Kashmir,-,-,164,7,546
1402,28/04/20,5:00 PM,Jharkhand,-,-,17,3,103
1403,28/04/20,5:00 PM,Karnataka,-,-,198,20,520
1404,28/04/20,5:00 PM,Kerala,-,-,355,4,482
1405,28/04/20,5:00 PM,Ladakh,-,-,16,0,22
1406,28/04/20,5:00 PM,Madhya Pradesh,-,-,361,113,2368
1407,28/04/20,5:00 PM,Maharashtra,-,-,1282,369,8590
1408,28/04/20,5:00 PM,Manipur,-,-,2,0,2
1409,28/04/20,5:00 PM,Meghalaya,-,-,0,1,12
1410,28/04/20,5:00 PM,Mizoram,-,-,0,0,1
1411,28/04/20,5:00 PM,Nagaland,-,-,0,0,0
1412,28/04/20,5:00 PM,Odisha,-,-,37,1,118
1413,28/04/20,5:00 PM,Puducherry,-,-,3,0,8
1414,28/04/20,5:00 PM,Punjab,-,-,71,18,313
1415,28/04/20,5:00 PM,Rajasthan,-,-,669,46,2262
1416,28/04/20,5:00 PM,Tamil Nadu,-,-,1101,24,1937
1417,28/04/20,5:00 PM,Telangana,-,-,321,26,1004
1418,28/04/20,5:00 PM,Tripura,-,-,2,0,2
1419,28/04/20,5:00 PM,Uttarakhand,-,-,33,0,51
1420,28/04/20,5:00 PM,Uttar Pradesh,-,-,400,31,2043
1421,28/04/20,5:00 PM,West Bengal,-,-,109,20,697
1422,29/04/20,9:30 PM,Andaman and Nicobar Islands,-,-,15,0,33
1423,29/04/20,9:30 PM,Andhra Pradesh,-,-,287,31,1332
1424,29/04/20,9:30 PM,Arunachal Pradesh,-,-,1,0,1
1425,29/04/20,9:30 PM,Assam,-,-,27,1,38
1426,29/04/20,9:30 PM,Bihar,-,-,64,2,383
1427,29/04/20,9:30 PM,Chandigarh,-,-,17,0,56
1428,29/04/20,9:30 PM,Chhattisgarh,-,-,34,0,38
1429,29/04/20,9:30 PM,Delhi,-,-,1078,54,3314
1430,29/04/20,9:30 PM,Goa,-,-,7,0,7
1431,29/04/20,9:30 PM,Gujarat,-,-,434,181,3774
1432,29/04/20,9:30 PM,Haryana,-,-,209,3,310
1433,29/04/20,9:30 PM,Himachal Pradesh,-,-,25,1,40
1434,29/04/20,9:30 PM,Jammu and Kashmir,-,-,176,8,565
1435,29/04/20,9:30 PM,Jharkhand,-,-,19,3,105
1436,29/04/20,9:30 PM,Karnataka,-,-,215,20,532
1437,29/04/20,9:30 PM,Kerala,-,-,359,4,486
1438,29/04/20,9:30 PM,Ladakh,-,-,16,0,22
1439,29/04/20,9:30 PM,Madhya Pradesh,-,-,377,119,2561
1440,29/04/20,9:30 PM,Maharashtra,-,-,1388,400,9318
1441,29/04/20,9:30 PM,Manipur,-,-,2,0,2
1442,29/04/20,9:30 PM,Meghalaya,-,-,0,1,12
1443,29/04/20,9:30 PM,Mizoram,-,-,0,0,1
1444,29/04/20,9:30 PM,Nagaland,-,-,0,0,0
1445,29/04/20,9:30 PM,Odisha,-,-,38,1,119
1446,29/04/20,9:30 PM,Puducherry,-,-,3,0,8
1447,29/04/20,9:30 PM,Punjab,-,-,71,19,322
1448,29/04/20,9:30 PM,Rajasthan,-,-,768,51,2364
1449,29/04/20,9:30 PM,Tamil Nadu,-,-,1168,25,2058
1450,29/04/20,9:30 PM,Telangana,-,-,367,26,1012
1451,29/04/20,9:30 PM,Tripura,-,-,2,0,2
1452,29/04/20,9:30 PM,Uttar Pradesh,-,-,477,36,2115
1453,29/04/20,9:30 PM,Uttarakhand,-,-,34,0,54
1454,29/04/20,9:30 PM,West Bengal,-,-,119,22,725
1455,30/04/20,9:30 AM,Andaman and Nicobar Islands,-,-,15,0,33
1456,30/04/20,9:30 AM,Andhra Pradesh,-,-,287,31,1332
1457,30/04/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1458,30/04/20,9:30 AM,Assam,-,-,29,1,38
1459,30/04/20,9:30 AM,Bihar,-,-,65,2,392
1460,30/04/20,9:30 AM,Chandigarh,-,-,17,0,56
1461,30/04/20,9:30 AM,Chhattisgarh,-,-,34,0,38
1462,30/04/20,9:30 AM,Delhi,-,-,1092,56,3439
1463,30/04/20,9:30 AM,Goa,-,-,7,0,7
1464,30/04/20,9:30 AM,Gujarat,-,-,527,197,4082
1465,30/04/20,9:30 AM,Haryana,-,-,209,3,310
1466,30/04/20,9:30 AM,Himachal Pradesh,-,-,25,1,40
1467,30/04/20,9:30 AM,Jammu and Kashmir,-,-,192,8,581
1468,30/04/20,9:30 AM,Jharkhand,-,-,19,3,107
1469,30/04/20,9:30 AM,Karnataka,-,-,216,21,535
1470,30/04/20,9:30 AM,Kerala,-,-,369,4,495
1471,30/04/20,9:30 AM,Ladakh,-,-,16,0,22
1472,30/04/20,9:30 AM,Madhya Pradesh,-,-,461,129,2561
1473,30/04/20,9:30 AM,Maharashtra,-,-,1593,432,9915
1474,30/04/20,9:30 AM,Manipur,-,-,2,0,2
1475,30/04/20,9:30 AM,Meghalaya,-,-,0,1,12
1476,30/04/20,9:30 AM,Mizoram,-,-,0,0,1
1477,30/04/20,9:30 AM,Nagaland,-,-,0,0,0
1478,30/04/20,9:30 AM,Odisha,-,-,39,1,125
1479,30/04/20,9:30 AM,Puducherry,-,-,3,0,8
1480,30/04/20,9:30 AM,Punjab,-,-,90,19,357
1481,30/04/20,9:30 AM,Rajasthan,-,-,768,51,2438
1482,30/04/20,9:30 AM,Tamil Nadu,-,-,1210,27,2162
1483,30/04/20,9:30 AM,Telangana,-,-,367,26,1012
1484,30/04/20,9:30 AM,Tripura,-,-,2,0,2
1485,30/04/20,9:30 AM,Uttar Pradesh,-,-,510,39,2134
1486,30/04/20,9:30 AM,Uttarakhand,-,-,36,0,55
1487,30/04/20,9:30 AM,West Bengal,-,-,124,22,758
1488,01/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,16,0,33
1489,01/05/20,9:30 AM,Andhra Pradesh,-,-,321,31,1403
1490,01/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1491,01/05/20,9:30 AM,Assam,-,-,29,1,42
1492,01/05/20,9:30 AM,Bihar,-,-,82,2,418
1493,01/05/20,9:30 AM,Chandigarh,-,-,17,0,56
1494,01/05/20,9:30 AM,Chhattisgarh,-,-,36,0,40
1495,01/05/20,9:30 AM,Delhi,-,-,1094,59,3515
1496,01/05/20,9:30 AM,Goa,-,-,7,0,7
1497,01/05/20,9:30 AM,Gujarat,-,-,613,214,4395
1498,01/05/20,9:30 AM,Haryana,-,-,209,3,313
1499,01/05/20,9:30 AM,Himachal Pradesh,-,-,28,1,40
1500,01/05/20,9:30 AM,Jammu and Kashmir,-,-,216,8,614
1501,01/05/20,9:30 AM,Jharkhand,-,-,20,3,109
1502,01/05/20,9:30 AM,Karnataka,-,-,229,21,565
1503,01/05/20,9:30 AM,Kerala,-,-,383,4,497
1504,01/05/20,9:30 AM,Ladakh,-,-,16,0,22
1505,01/05/20,9:30 AM,Madhya Pradesh,-,-,482,137,2660
1506,01/05/20,9:30 AM,Maharashtra,-,-,1773,459,10498
1507,01/05/20,9:30 AM,Manipur,-,-,2,0,2
1508,01/05/20,9:30 AM,Meghalaya,-,-,0,1,12
1509,01/05/20,9:30 AM,Mizoram,-,-,0,0,1
1510,01/05/20,9:30 AM,Nagaland,-,-,0,0,0
1511,01/05/20,9:30 AM,Odisha,-,-,39,1,142
1512,01/05/20,9:30 AM,Puducherry,-,-,5,0,8
1513,01/05/20,9:30 AM,Punjab,-,-,90,19,357
1514,01/05/20,9:30 AM,Rajasthan,-,-,836,58,2584
1515,01/05/20,9:30 AM,Tamil Nadu,-,-,1258,27,2323
1516,01/05/20,9:30 AM,Telangana,-,-,397,26,1038
1517,01/05/20,9:30 AM,Tripura,-,-,2,0,2
1518,01/05/20,9:30 AM,Uttar Pradesh,-,-,513,39,2203
1519,01/05/20,9:30 AM,Uttarakhand,-,-,36,0,57
1520,01/05/20,9:30 AM,West Bengal,-,-,139,33,795
1521,02/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,16,0,33
1522,02/05/20,9:30 AM,Andhra Pradesh,-,-,403,33,1463
1523,02/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1524,02/05/20,9:30 AM,Assam,-,-,29,1,42
1525,02/05/20,9:30 AM,Bihar,-,-,82,2,426
1526,02/05/20,9:30 AM,Chandigarh,-,-,17,0,56
1527,02/05/20,9:30 AM,Chhattisgarh,-,-,36,0,40
1528,02/05/20,9:30 AM,Delhi,-,-,1094,59,3515
1529,02/05/20,9:30 AM,Goa,-,-,7,0,7
1530,02/05/20,9:30 AM,Gujarat,-,-,613,214,4395
1531,02/05/20,9:30 AM,Haryana,-,-,209,3,313
1532,02/05/20,9:30 AM,Himachal Pradesh,-,-,28,1,40
1533,02/05/20,9:30 AM,Jammu and Kashmir,-,-,216,8,614
1534,02/05/20,9:30 AM,Jharkhand,-,-,20,3,111
1535,02/05/20,9:30 AM,Karnataka,-,-,235,22,576
1536,02/05/20,9:30 AM,Kerala,-,-,383,4,497
1537,02/05/20,9:30 AM,Ladakh,-,-,16,0,22
1538,02/05/20,9:30 AM,Madhya Pradesh,-,-,482,137,2719
1539,02/05/20,9:30 AM,Maharashtra,-,-,1773,459,10498
1540,02/05/20,9:30 AM,Manipur,-,-,2,0,2
1541,02/05/20,9:30 AM,Meghalaya,-,-,0,1,12
1542,02/05/20,9:30 AM,Mizoram,-,-,0,0,1
1543,02/05/20,9:30 AM,Nagaland,-,-,0,0,0
1544,02/05/20,9:30 AM,Odisha,-,-,41,1,143
1545,02/05/20,9:30 AM,Puducherry,-,-,5,0,8
1546,02/05/20,9:30 AM,Punjab,-,-,90,19,357
1547,02/05/20,9:30 AM,Rajasthan,-,-,836,58,2584
1548,02/05/20,9:30 AM,Tamil Nadu,-,-,1258,27,2323
1549,02/05/20,9:30 AM,Telangana,-,-,441,26,1039
1550,02/05/20,9:30 AM,Tripura,-,-,2,0,2
1551,02/05/20,9:30 AM,Uttar Pradesh,-,-,555,41,2281
1552,02/05/20,9:30 AM,Uttarakhand,-,-,36,0,57
1553,02/05/20,9:30 AM,West Bengal,-,-,139,33,795
1554,03/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,16,0,33
1555,03/05/20,9:30 AM,Andhra Pradesh,-,-,441,33,1525
1556,03/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1557,03/05/20,9:30 AM,Assam,-,-,32,1,43
1558,03/05/20,9:30 AM,Bihar,-,-,98,3,471
1559,03/05/20,9:30 AM,Chandigarh,-,-,17,0,88
1560,03/05/20,9:30 AM,Chhattisgarh,-,-,36,0,43
1561,03/05/20,9:30 AM,Delhi,-,-,1167,61,3738
1562,03/05/20,9:30 AM,Goa,-,-,7,0,7
1563,03/05/20,9:30 AM,Gujarat,-,-,735,236,4721
1564,03/05/20,9:30 AM,Haryana,-,-,227,4,360
1565,03/05/20,9:30 AM,Himachal Pradesh,-,-,30,1,40
1566,03/05/20,9:30 AM,Jammu and Kashmir,-,-,247,8,639
1567,03/05/20,9:30 AM,Jharkhand,-,-,20,3,111
1568,03/05/20,9:30 AM,Karnataka,-,-,255,25,598
1569,03/05/20,9:30 AM,Kerala,-,-,392,4,498
1570,03/05/20,9:30 AM,Ladakh,-,-,17,0,22
1571,03/05/20,9:30 AM,Madhya Pradesh,-,-,524,145,2719
1572,03/05/20,9:30 AM,Maharashtra,-,-,1879,485,11506
1573,03/05/20,9:30 AM,Manipur,-,-,2,0,2
1574,03/05/20,9:30 AM,Meghalaya,-,-,0,1,12
1575,03/05/20,9:30 AM,Mizoram,-,-,0,0,1
1576,03/05/20,9:30 AM,Nagaland,-,-,0,0,0
1577,03/05/20,9:30 AM,Odisha,-,-,55,1,154
1578,03/05/20,9:30 AM,Puducherry,-,-,5,0,8
1579,03/05/20,9:30 AM,Punjab,-,-,112,20,772
1580,03/05/20,9:30 AM,Rajasthan,-,-,1116,62,2666
1581,03/05/20,9:30 AM,Tamil Nadu,-,-,1312,28,2526
1582,03/05/20,9:30 AM,Telangana,-,-,441,26,1057
1583,03/05/20,9:30 AM,Tripura,-,-,2,0,2
1584,03/05/20,9:30 AM,Uttar Pradesh,-,-,656,43,2455
1585,03/05/20,9:30 AM,Uttarakhand,-,-,37,0,58
1586,03/05/20,9:30 AM,West Bengal,-,-,139,33,795
1587,04/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,17,0,33
1588,04/05/20,9:30 AM,Andhra Pradesh,-,-,488,33,1583
1589,04/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1590,04/05/20,9:30 AM,Assam,-,-,32,1,43
1591,04/05/20,9:30 AM,Bihar,-,-,117,4,482
1592,04/05/20,9:30 AM,Chandigarh,-,-,19,0,94
1593,04/05/20,9:30 AM,Chhattisgarh,-,-,36,0,43
1594,04/05/20,9:30 AM,Delhi,-,-,1256,64,4122
1595,04/05/20,9:30 AM,Goa,-,-,7,0,7
1596,04/05/20,9:30 AM,Gujarat,-,-,896,262,5055
1597,04/05/20,9:30 AM,Haryana,-,-,227,4,394
1598,04/05/20,9:30 AM,Himachal Pradesh,-,-,33,1,40
1599,04/05/20,9:30 AM,Jammu and Kashmir,-,-,254,8,666
1600,04/05/20,9:30 AM,Jharkhand,-,-,22,3,115
1601,04/05/20,9:30 AM,Karnataka,-,-,282,25,606
1602,04/05/20,9:30 AM,Kerala,-,-,400,4,500
1603,04/05/20,9:30 AM,Ladakh,-,-,17,0,40
1604,04/05/20,9:30 AM,Madhya Pradesh,-,-,798,156,2846
1605,04/05/20,9:30 AM,Maharashtra,-,-,2000,521,12296
1606,04/05/20,9:30 AM,Manipur,-,-,2,0,2
1607,04/05/20,9:30 AM,Meghalaya,-,-,0,1,12
1608,04/05/20,9:30 AM,Mizoram,-,-,0,0,1
1609,04/05/20,9:30 AM,Nagaland,-,-,0,0,0
1610,04/05/20,9:30 AM,Odisha,-,-,56,1,160
1611,04/05/20,9:30 AM,Puducherry,-,-,5,0,8
1612,04/05/20,9:30 AM,Punjab,-,-,112,20,772
1613,04/05/20,9:30 AM,Rajasthan,-,-,1121,65,2772
1614,04/05/20,9:30 AM,Tamil Nadu,-,-,1341,29,2757
1615,04/05/20,9:30 AM,Telangana,-,-,458,28,1063
1616,04/05/20,9:30 AM,Tripura,-,-,2,0,4
1617,04/05/20,9:30 AM,Uttar Pradesh,-,-,698,43,2626
1618,04/05/20,9:30 AM,Uttarakhand,-,-,39,0,59
1619,04/05/20,9:30 AM,West Bengal,-,-,151,33,922
1620,05/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,32,0,33
1621,05/05/20,9:30 AM,Andhra Pradesh,-,-,524,36,1650
1622,05/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1623,05/05/20,9:30 AM,Assam,-,-,32,1,43
1624,05/05/20,9:30 AM,Bihar,-,-,125,4,517
1625,05/05/20,9:30 AM,Chandigarh,-,-,19,0,94
1626,05/05/20,9:30 AM,Chhattisgarh,-,-,36,0,57
1627,05/05/20,9:30 AM,Delhi,-,-,1362,64,4549
1628,05/05/20,9:30 AM,Goa,-,-,7,0,7
1629,05/05/20,9:30 AM,Gujarat,-,-,1042,290,5428
1630,05/05/20,9:30 AM,Haryana,-,-,245,5,442
1631,05/05/20,9:30 AM,Himachal Pradesh,-,-,34,1,40
1632,05/05/20,9:30 AM,Jammu and Kashmir,-,-,287,8,701
1633,05/05/20,9:30 AM,Jharkhand,-,-,22,3,115
1634,05/05/20,9:30 AM,Karnataka,-,-,304,26,642
1635,05/05/20,9:30 AM,Kerala,-,-,401,4,500
1636,05/05/20,9:30 AM,Ladakh,-,-,17,0,41
1637,05/05/20,9:30 AM,Madhya Pradesh,-,-,798,165,2942
1638,05/05/20,9:30 AM,Maharashtra,-,-,2115,548,12974
1639,05/05/20,9:30 AM,Manipur,-,-,2,0,2
1640,05/05/20,9:30 AM,Meghalaya,-,-,0,1,12
1641,05/05/20,9:30 AM,Mizoram,-,-,0,0,1
1642,05/05/20,9:30 AM,Nagaland,-,-,0,0,0
1643,05/05/20,9:30 AM,Odisha,-,-,60,1,163
1644,05/05/20,9:30 AM,Puducherry,-,-,5,0,8
1645,05/05/20,9:30 AM,Punjab,-,-,117,21,1102
1646,05/05/20,9:30 AM,Rajasthan,-,-,1356,71,2886
1647,05/05/20,9:30 AM,Tamil Nadu,-,-,1379,30,3023
1648,05/05/20,9:30 AM,Telangana,-,-,490,29,1082
1649,05/05/20,9:30 AM,Tripura,-,-,2,0,16
1650,05/05/20,9:30 AM,Uttar Pradesh,-,-,758,45,2742
1651,05/05/20,9:30 AM,Uttarakhand,-,-,39,1,60
1652,05/05/20,9:30 AM,West Bengal,-,-,151,35,963
1653,06/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,32,0,33
1654,06/05/20,9:30 AM,Andhra Pradesh,-,-,589,36,1717
1655,06/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1656,06/05/20,9:30 AM,Assam,-,-,32,1,43
1657,06/05/20,9:30 AM,Bihar,-,-,130,4,529
1658,06/05/20,9:30 AM,Chandigarh,-,-,21,1,102
1659,06/05/20,9:30 AM,Chhattisgarh,-,-,36,0,58
1660,06/05/20,9:30 AM,Delhi,-,-,1431,64,4898
1661,06/05/20,9:30 AM,Goa,-,-,7,0,7
1662,06/05/20,9:30 AM,Gujarat,-,-,1195,319,5804
1663,06/05/20,9:30 AM,Haryana,-,-,254,6,517
1664,06/05/20,9:30 AM,Himachal Pradesh,-,-,38,1,41
1665,06/05/20,9:30 AM,Jammu and Kashmir,-,-,303,8,726
1666,06/05/20,9:30 AM,Jharkhand,-,-,27,3,115
1667,06/05/20,9:30 AM,Karnataka,-,-,324,28,659
1668,06/05/20,9:30 AM,Kerala,-,-,462,4,500
1669,06/05/20,9:30 AM,Ladakh,-,-,17,0,41
1670,06/05/20,9:30 AM,Madhya Pradesh,-,-,1000,176,3049
1671,06/05/20,9:30 AM,Maharashtra,-,-,2465,583,14541
1672,06/05/20,9:30 AM,Manipur,-,-,2,0,2
1673,06/05/20,9:30 AM,Meghalaya,-,-,10,1,12
1674,06/05/20,9:30 AM,Mizoram,-,-,0,0,1
1675,06/05/20,9:30 AM,Nagaland,-,-,0,0,0
1676,06/05/20,9:30 AM,Odisha,-,-,60,1,170
1677,06/05/20,9:30 AM,Puducherry,-,-,6,0,9
1678,06/05/20,9:30 AM,Punjab,-,-,128,23,1233
1679,06/05/20,9:30 AM,Rajasthan,-,-,1394,77,3061
1680,06/05/20,9:30 AM,Tamil Nadu,-,-,1409,31,3550
1681,06/05/20,9:30 AM,Telangana,-,-,585,29,1085
1682,06/05/20,9:30 AM,Tripura,-,-,2,0,29
1683,06/05/20,9:30 AM,Uttar Pradesh,-,-,944,53,2859
1684,06/05/20,9:30 AM,Uttarakhand,-,-,39,1,60
1685,06/05/20,9:30 AM,West Bengal,-,-,218,133,1259
1686,07/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,32,0,33
1687,07/05/20,9:30 AM,Andhra Pradesh,-,-,589,36,1717
1688,07/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1689,07/05/20,9:30 AM,Assam,-,-,32,1,43
1690,07/05/20,9:30 AM,Bihar,-,-,142,4,536
1691,07/05/20,9:30 AM,Chandigarh,-,-,21,1,111
1692,07/05/20,9:30 AM,Chhattisgarh,-,-,36,0,59
1693,07/05/20,9:30 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1694,07/05/20,9:30 AM,Delhi,-,-,1468,64,5104
1695,07/05/20,9:30 AM,Goa,-,-,7,0,7
1696,07/05/20,9:30 AM,Gujarat,-,-,1381,368,6245
1697,07/05/20,9:30 AM,Haryana,-,-,256,6,548
1698,07/05/20,9:30 AM,Himachal Pradesh,-,-,38,2,42
1699,07/05/20,9:30 AM,Jammu and Kashmir,-,-,320,8,741
1700,07/05/20,9:30 AM,Jharkhand,-,-,33,3,125
1701,07/05/20,9:30 AM,Karnataka,-,-,331,29,671
1702,07/05/20,9:30 AM,Kerala,-,-,462,4,502
1703,07/05/20,9:30 AM,Ladakh,-,-,17,0,41
1704,07/05/20,9:30 AM,Madhya Pradesh,-,-,1000,176,3049
1705,07/05/20,9:30 AM,Maharashtra,-,-,2819,617,15525
1706,07/05/20,9:30 AM,Manipur,-,-,2,0,2
1707,07/05/20,9:30 AM,Meghalaya,-,-,10,1,12
1708,07/05/20,9:30 AM,Mizoram,-,-,0,0,1
1709,07/05/20,9:30 AM,Nagaland,-,-,0,0,0
1710,07/05/20,9:30 AM,Odisha,-,-,60,1,175
1711,07/05/20,9:30 AM,Puducherry,-,-,6,0,9
1712,07/05/20,9:30 AM,Punjab,-,-,133,25,1451
1713,07/05/20,9:30 AM,Rajasthan,-,-,1525,89,3158
1714,07/05/20,9:30 AM,Tamil Nadu,-,-,1485,33,4058
1715,07/05/20,9:30 AM,Telangana,-,-,585,29,1096
1716,07/05/20,9:30 AM,Tripura,-,-,2,0,43
1717,07/05/20,9:30 AM,Uttar Pradesh,-,-,987,56,2880
1718,07/05/20,9:30 AM,Uttarakhand,-,-,39,1,61
1719,07/05/20,9:30 AM,West Bengal,-,-,364,140,1344
1720,08/05/20,9:30 AM,Andaman and Nicobar Islands,-,-,32,0,33
1721,08/05/20,9:30 AM,Andhra Pradesh,-,-,729,36,1777
1722,08/05/20,9:30 AM,Arunachal Pradesh,-,-,1,0,1
1723,08/05/20,9:30 AM,Assam,-,-,32,1,45
1724,08/05/20,9:30 AM,Bihar,-,-,188,4,542
1725,08/05/20,9:30 AM,Chandigarh,-,-,21,1,120
1726,08/05/20,9:30 AM,Chhattisgarh,-,-,36,0,59
1727,08/05/20,9:30 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1728,08/05/20,9:30 AM,Delhi,-,-,1542,65,5532
1729,08/05/20,9:30 AM,Goa,-,-,7,0,7
1730,08/05/20,9:30 AM,Gujarat,-,-,1500,396,6625
1731,08/05/20,9:30 AM,Haryana,-,-,260,7,594
1732,08/05/20,9:30 AM,Himachal Pradesh,-,-,38,2,45
1733,08/05/20,9:30 AM,Jammu and Kashmir,-,-,322,8,775
1734,08/05/20,9:30 AM,Jharkhand,-,-,37,3,127
1735,08/05/20,9:30 AM,Karnataka,-,-,354,29,693
1736,08/05/20,9:30 AM,Kerala,-,-,469,4,503
1737,08/05/20,9:30 AM,Ladakh,-,-,17,0,41
1738,08/05/20,9:30 AM,Madhya Pradesh,-,-,1099,185,3138
1739,08/05/20,9:30 AM,Maharashtra,-,-,3094,651,16758
